scode,name,IndustryName,IndustryCode,Listed date,Listed year,year,DYNA,MUNI,liva,rev_entropy,diff_freq1,diff_freq2,cost_freq1,cost_freq2,org_size,esg_rating,esg_score,digi_freq1,digi_freq2,cost_sticky,DYNA_cal,MUNI_cal,liva_cal,rev_entropy_cal,diff_freq1_cal,cost_freq1_cal,org_size_cal,esg_score_cal,digi_freq1_cal,cost_sticky_cal
600068,葛洲坝,土木工程建筑业,E48,2006/8/16,2008.3615635179156,2015,0.0034584826132771,0.1639104320337197,-1.467527971,0.5258636689960038,0.0043246601199436,0.0075501605973386,0.0066661888036699,0.0116380928544613,16.3620591234731,C,72.52585713573343,0.00012728638163,0.0002598977735424,-0.053229478,0.54754478398313,0.46465828691856065,0.05,0.5543355644524405,0.5760726137382008,0.5868265595841096,0.8774731419331538,0.5035214524027376,0.05,0.49275874496097294
600068,葛洲坝,土木工程建筑业,E48,2006/8/16,2008.3615635179156,2016,0.0034584826132771,0.1639104320337197,0.3731560351495458,0.5258636689960038,0.0051544061129447,0.009191324679513,0.0066464710403761,0.0118519712972668,16.5317195905907,C,72.52585713573343,0.000333487353597,0.0006736903621694,0.0123657375261036,0.54754478398313,0.46465828691856065,0.95,0.5543355644524405,0.736989094516209,0.5808433418082444,0.9009978787214015,0.5035214524027376,0.30052277472446776,0.4993073766147152
600068,葛洲坝,土木工程建筑业,E48,2006/8/16,2008.3615635179156,2017,0.0034584826132771,0.1639104320337197,-1.36818065,0.5258636689960038,0.0052947850569399,0.0094836670179135,0.0064503929066689,0.0115535149781725,16.7436258367058,C,72.52585713573343,0.0005649543808945,0.0011211446352847,-0.082573557,0.54754478398313,0.46465828691856065,0.05,0.5543355644524405,0.7642134328481576,0.5213447994241635,0.930380319712725,0.5035214524027376,0.5655838027414694,0.4898292086670821
600068,葛洲坝,土木工程建筑业,E48,2006/8/16,2008.3615635179156,2018,0.0034584826132771,0.1639104320337197,-0.693645817,0.5258636689960038,0.0046374045801526,0.0082887062114131,0.0061832061068702,0.0110516082818842,16.8983800027367,C,72.52585713573343,0.0004768878501828,0.0009720249831102,-0.023763382,0.54754478398313,0.46465828691856065,0.05,0.5543355644524405,0.6367245943975197,0.42634106993993204,0.95,0.5035214524027376,0.4896304880460784,0.49570046269800844
600068,葛洲坝,土木工程建筑业,E48,2006/8/16,2008.3615635179156,2019,0.0034584826132771,0.1639104320337197,-0.572743077,0.5258636689960038,0.0044809705508267,0.0080506240112497,0.0057724293122003,0.0103708911935314,16.9702248471976,C,72.52585713573343,0.0006008327330862,0.0012049890775843,-0.04238438,0.54754478398313,0.46465828691856065,0.11807383722499819,0.5543355644524405,0.6063866190588257,0.2726291898107454,0.95,0.5035214524027376,0.594922222579273,0.4938414542939803
600068,葛洲坝,土木工程建筑业,E48,2006/8/16,2008.3615635179156,2020,0.0034584826132771,0.1639104320337197,-0.323904217,0.5258636689960038,0.0039324010665439,0.0070990753887176,0.0059657401546105,0.0107698168092253,17.0713148712583,C,72.52585713573343,0.00055050445597,0.0011001176226389,-0.052354981,0.54754478398313,0.46465828691856065,0.3206633947736952,0.5543355644524405,0.501,0.3449657322391147,0.95,0.5035214524027376,0.5537678207310749,0.49284604947989824
600068,葛洲坝,土木工程建筑业,E48,2006/8/16,2008.3615635179156,2021,0.0034584826132771,0.1639104320337197,1.1039945653056331,0.5258636689960038,0.0039324010665439,0.0070990753887176,0.0059657401546105,0.0107698168092253,17.0713148712583,C,72.52585713573343,0.0007256686390952,0.0012694340265211,-0.052354981,0.54754478398313,0.46465828691856065,0.95,0.5543355644524405,0.501,0.3449657322391147,0.95,0.5035214524027376,0.6970029480751306,0.49284604947989824
600068,葛洲坝,土木工程建筑业,E48,2006/8/16,2008.3615635179156,2022,0.0034584826132771,0.1639104320337197,1.1039945653056331,0.5258636689960038,0.0039324010665439,0.0070990753887176,0.0059657401546105,0.0107698168092253,17.0713148712583,C,72.52585713573343,0.0007843665928184,0.0013674427071715,-0.052354981,0.54754478398313,0.46465828691856065,0.95,0.5543355644524405,0.501,0.3449657322391147,0.95,0.5035214524027376,0.7450013957393352,0.49284604947989824
600068,葛洲坝,土木工程建筑业,E48,2006/8/16,2008.3615635179156,2023,0.0034584826132771,0.1639104320337197,1.1039945653056331,0.5258636689960038,0.0039324010665439,0.0070990753887176,0.0059657401546105,0.0107698168092253,17.0713148712583,C,72.52585713573343,0.0008430645465416,0.0014654513878219,-0.052354981,0.54754478398313,0.46465828691856065,0.95,0.5543355644524405,0.501,0.3449657322391147,0.95,0.5035214524027376,0.7929998434035397,0.49284604947989824
600072,中船科技,土木工程建筑业,E48,1997/6/3,1997.0,2014,0.0041,0.1523,-0.217160533,0.394847970112292,0.001734957548911,0.0028869778869778,0.005500184569952,0.0091523341523341,12.2977874449664,CC,62.39,0.0003147829630329,0.0005833732619685,0.335099499043198,0.7400000000000002,0.05,0.40756764965043724,0.4220801218469245,0.05,0.1707557351042776,0.12940589329103858,0.05,0.2758565803048767,0.7850662943180378
600072,中船科技,土木工程建筑业,E48,1997/6/3,1997.0,2015,0.0038,0.1556,0.6641056527544222,0.394847970112292,0.0020894274968658,0.0035978988270849,0.0058921855411617,0.0101460746923796,12.2977874449664,C,59.47,0.0004249809702847,0.0007364829768188,3.11311679203209,0.65,0.16785714285714276,0.95,0.4220801218469245,0.05,0.3174417384982406,0.12940589329103858,0.05,0.4211789024735277,0.95
600072,中船科技,土木工程建筑业,E48,1997/6/3,1997.0,2016,0.0035,0.1588,-0.349292097,0.394847970112292,0.0018434823977164,0.0032486245742729,0.0044303044719314,0.0078071784123657,13.9268427940457,CC,62.84,0.0002188902265513,0.0004486508428226,-0.374814913,0.56,0.28214285714285736,0.2999941175703701,0.4220801218469245,0.05,0.05,0.5398115514312694,0.05,0.14939916521958702,0.46065359000214223
600072,中船科技,土木工程建筑业,E48,1997/6/3,1997.0,2017,0.0033,0.1619,-0.696797631,0.394847970112292,0.0033579397235943,0.0057919678330381,0.0046345118499195,0.0079938729596477,13.9058125948536,CCC,69.3,0.0004689296303019,0.0009350210631088,0.0292149385901468,0.501,0.39285714285714274,0.05,0.4220801218469245,0.31789381200903466,0.05,0.5368955515580897,0.20125260960334002,0.47913567945322866,0.508946978619472
600072,中船科技,土木工程建筑业,E48,1997/6/3,1997.0,2018,0.0031,0.1649,-0.547783651,0.1487442324733,0.0039060505488894,0.0067666180177789,0.0052591268828184,0.0091106098801468,13.8669282569796,CCC,66.82,0.0009722685783111,0.0018774694327426,0.126848377063777,0.39999999999999997,0.501,0.1383942930814888,0.12625532135506662,0.49164679681140766,0.08055241595457997,0.5315039371813765,0.05,0.8986524694922993,0.597079829067066
600072,中船科技,土木工程建筑业,E48,1997/6/3,1997.0,2019,0.0029,0.1678,0.3952558392787133,0.0853056040380182,0.0025133205991756,0.0043064467507859,0.0069116316477329,0.0118427285646613,13.7316799383274,CCC,67.35,0.0006531185299057,0.0013282732447817,0.184365193712271,0.3,0.6165178571428576,0.95,0.05,0.05014669387849294,0.6613044790963326,0.5127507110975378,0.05,0.6376773260034334,0.6489997560833877
600072,中船科技,土木工程建筑业,E48,1997/6/3,1997.0,2020,0.0027,0.1706,-0.088484643,0.156825826942539,0.0022914428929466,0.00394007798071,0.0054183076739467,0.0093166427252206,13.7159171620034,CCC,68.36,0.0007593275018125,0.0015190525231719,0.523735199994485,0.20000000000000012,0.7290178571428573,0.518814591547984,0.13596966415397888,0.05,0.1401175593664536,0.5105650801702277,0.11294363256784977,0.7245264486079,0.95
600072,中船科技,土木工程建筑业,E48,1997/6/3,1997.0,2021,0.0026,0.1734,-0.042321396,0.0916226891940134,0.0025262122465404,0.0043453182080369,0.0051642037960251,0.0088829071332436,13.5739029001969,B,72.82,0.0006515114653647,0.0012664924571556,-0.370227883,0.15000000000000002,0.841517857142857,0.576174056321868,0.05759334447290521,0.05423338968029113,0.05,0.4818231888324566,0.526109215017064,0.6363631983657319,0.4611115314787231
600072,中船科技,土木工程建筑业,E48,1997/6/3,1997.0,2022,0.0024,0.1761,-0.086739655,0.0865626803558103,0.0033298208640674,0.005756129549346,0.0052054794520547,0.0089985063208131,13.5316737902362,BB,76.33,0.0006373023555985,0.0011934436135659,-0.003150479,0.05,0.95,0.520982800766821,0.05151104714817207,0.30898003846805955,0.06047765137734669,0.4701610240459771,0.7956484641638222,0.6247441355499471,0.49775833091261323
600072,中船科技,土木工程建筑业,E48,1997/6/3,1997.0,2023,0.0023,0.1788,0.0843857412180644,0.746820469378651,0.0034409257003654,0.0058594762768991,0.0062423873325213,0.0106300233341976,15.3858082573433,BB,76.21,0.0006515256559109,0.0012665010472989,-0.073088348,0.05,0.95,0.7336121493108481,0.7357133840530455,0.3442006472242594,0.448486569834809,0.7421084040235078,0.7864334470989753,0.6363748022487619,0.4907761548643249
600133,东湖高新,土木工程建筑业,E48,1998/2/12,1998.0,2014,0.0041,0.1523,-0.217160533,0.477071479136722,0.0026911929969835,0.0048021108179419,0.0070385047613414,0.0125593667546174,14.311500167623,C,58.21,0.0003147829630329,0.0005833732619685,0.0074820375761242,0.7400000000000002,0.05,0.40756764965043724,0.5142832963398981,0.10653284537702992,0.6998032407109656,0.5931472731866049,0.05,0.2758565803048767,0.4988198173952918
600133,东湖高新,土木工程建筑业,E48,1998/2/12,1998.0,2015,0.0038,0.1556,0.3676625102715424,0.580468779711804,0.0034126919639229,0.0061496412709258,0.0072587416375504,0.0130801893699058,14.311500167623,CC,61.69,0.0001471750565533,0.0002651660233935,0.0133203682651695,0.65,0.16785714285714276,0.95,0.5991595115024055,0.3352504573126358,0.7666325850438036,0.5931472731866049,0.05,0.05482563073619738,0.499402681204011
600133,东湖高新,土木工程建筑业,E48,1998/2/12,1998.0,2016,0.0035,0.1588,-0.53472431,0.51748854628265,0.0027818346199318,0.005162622612287,0.0062359459396805,0.0115728790225435,14.544400461815,CCC,65.15,0.0003157562361856,0.0005773961942059,0.0779831251081328,0.56,0.28214285714285736,0.1490264190889282,0.5474606391548033,0.13526654631446183,0.4460762131227028,0.6254407014192082,0.05,0.27714007279427877,0.5529695937827278
600133,东湖高新,土木工程建筑业,E48,1998/2/12,1998.0,2017,0.0033,0.1619,-0.018241856,0.605366913447851,0.0029824703781853,0.0055335968379446,0.0057823405291348,0.0107284020327499,14.640778025294,CCC,68.28,0.0001851006330441,0.0003290748608744,0.517812808826625,0.501,0.39285714285714274,0.6060937352041038,0.6195977564505032,0.19886876003805315,0.2763379479712311,0.6388041964729176,0.10542797494780819,0.1048395373636952,0.95
600133,东湖高新,土木工程建筑业,E48,1998/2/12,1998.0,2018,0.0031,0.1649,-0.229847003,0.70889703138423,0.003323471000689,0.0061735366083192,0.0058363393182831,0.010841332580463,14.6760409285276,B,70.94,0.0003776680419739,0.0006786141677125,-0.567294612,0.39999999999999997,0.501,0.39723909267121454,0.7045829980080138,0.3069671103079739,0.29654419017474903,0.6436936709100289,0.35532359081419584,0.35878553636651883,0.4414375749396935
600133,东湖高新,土木工程建筑业,E48,1998/2/12,1998.0,2019,0.0029,0.1678,-0.212989712,0.711380700848033,0.0037107902823679,0.0067144605700297,0.0066098451904679,0.0119601328903654,14.7954854610231,BB,76.41,0.0006252376634393,0.0011511740629039,-0.114486383,0.3,0.6165178571428576,0.4109632799832752,0.7066217791234763,0.42974863214160514,0.5697294830524782,0.6602555797358736,0.8017918088737196,0.6148786043268506,0.4866432241279994
600133,东湖高新,土木工程建筑业,E48,1998/2/12,1998.0,2020,0.0027,0.1706,-0.028685146,0.666152652789425,0.0032219934416228,0.0059057869723231,0.0055288644856249,0.0101341906625664,14.8153469821198,B,73.64,0.0006349728082232,0.0011601878139331,0.243899442410835,0.20000000000000012,0.7290178571428573,0.5931175785468726,0.6694952243966913,0.2747983809844502,0.1814877039429037,0.6630095333465885,0.5890784982935151,0.6228392197789152,0.702740801355265
600133,东湖高新,土木工程建筑业,E48,1998/2/12,1998.0,2021,0.0026,0.1734,-0.049505837,0.740146068869157,0.0039467104793199,0.0071288022967001,0.0054289592113722,0.0098061352859585,14.8769997847445,B,70.99,0.0013069316696668,0.0023803107877481,0.284228965032051,0.15000000000000002,0.841517857142857,0.5672471346419535,0.7302345383716421,0.5027750906486278,0.14410334401929803,0.6715581715688239,0.3600208768267217,0.95,0.7391459084719061
600133,东湖高新,土木工程建筑业,E48,1998/2/12,1998.0,2022,0.0024,0.1761,0.0712414467513657,0.781368423583306,0.0033794268767888,0.0060178077985876,0.0050001724197386,0.0089038992938286,15.0674205181309,B,73.06,0.0006891592257445,0.0012720222696072,0.613676312016432,0.05,0.95,0.7172798992106728,0.7640729212768386,0.32470531222058435,0.05,0.6979614799413929,0.5445392491467576,0.6671484973692663,0.95
600133,东湖高新,土木工程建筑业,E48,1998/2/12,1998.0,2023,0.0023,0.1788,0.3373085434474605,0.747097120641268,0.0028553850037072,0.0052211036432342,0.0046695798955654,0.0085383794386592,14.4624442830279,B,71.64,0.0008059718677438,0.0014419115627574,1.20243634801513,0.05,0.95,0.95,0.7359404800406608,0.1585822666479461,0.05,0.61407684296183,0.4210855949895614,0.7626684453040917,0.95
600170,上海建工,土木工程建筑业,E48,1998/6/23,1998.0,2014,0.0041,0.1523,-0.217160533,0.6344193682432,0.0018607705779334,0.0032433463703138,0.0069505253940455,0.0121148526185252,16.4701617199677,BB,76.97,0.0003147829630329,0.0005833732619685,-0.057805363,0.7400000000000002,0.05,0.40756764965043724,0.64344617793244,0.05,0.6731065152015495,0.8924624035558915,0.844795221843003,0.2758565803048767,0.4923019161341364
600170,上海建工,土木工程建筑业,E48,1998/6/23,1998.0,2015,0.0038,0.1556,0.4745592731035887,0.588073839085418,0.0022600954775028,0.004033253765742,0.0058116740850072,0.010371223969051,16.4701617199677,BB,77.08,0.000255733712198,0.0005209194641971,-0.311464208,0.65,0.16785714285714276,0.95,0.6054023113833346,0.05,0.28731450770519706,0.8924624035558915,0.8532423208191122,0.19798607731076145,0.46697814322942427
600170,上海建工,土木工程建筑业,E48,1998/6/23,1998.0,2016,0.0035,0.1588,-1.97915073,0.647941696450465,0.0020702472533935,0.0037148043395668,0.0061401651492695,0.01101777196167,16.6741025152283,BB,76.85,0.000198361861626,0.0004058338617628,-0.019596789,0.56,0.28214285714285736,0.05,0.6545463133521693,0.05,0.4102352270558889,0.9207403731406738,0.8355802047781563,0.12232762612674782,0.49611643027413754
600170,上海建工,土木工程建筑业,E48,1998/6/23,1998.0,2017,0.0033,0.1619,-0.908838012,0.723060635222513,0.0020343877149232,0.0036539368222536,0.0060375377346108,0.0108439415370108,16.7894327537458,BB,76.16,0.0002446963046973,0.000497559588684,-0.047217989,0.501,0.39285714285714274,0.05,0.7162095402887929,0.05,0.37183224747019145,0.9367318032654619,0.7825938566552896,0.18343062636636864,0.49335889585362236
600170,上海建工,土木工程建筑业,E48,1998/6/23,1998.0,2018,0.0031,0.1649,-0.39326078,0.899662419810526,0.0023228803716608,0.0041368102238309,0.0060975609756097,0.0108591268375563,16.8878226144689,BBB,81.15,0.0003137172884369,0.00063113762557,0.0196775224615396,0.39999999999999997,0.501,0.2641974737705677,0.8611774551512366,0.05,0.3942928278756703,0.95,0.95,0.2744512345020892,0.5003376365491726
600170,上海建工,土木工程建筑业,E48,1998/6/23,1998.0,2019,0.0029,0.1678,-0.12218332,0.685668773824092,0.0022006090971608,0.0038936207196245,0.0061892130857648,0.010950808273944,17.0630939355206,BBB,81.1,0.0003773861813759,0.0007657347863387,0.129143989003406,0.3,0.6165178571428576,0.48489235511998635,0.6855155119560661,0.05,0.4285888697956352,0.95,0.95,0.3584138360277313,0.5991520578743683
600170,上海建工,土木工程建筑业,E48,1998/6/23,1998.0,2020,0.0027,0.1706,-0.710876936,0.693756369953427,0.0024743598938535,0.0044447307395001,0.005845226995625,0.0104998711672249,17.2854772905157,BB,78.8,0.0006987035168077,0.0014495834863449,-0.116063804,0.20000000000000012,0.7290178571428573,0.05,0.6921544139912545,0.05,0.2998699418041781,0.95,0.95,0.6749530480568292,0.4864857439061718
600170,上海建工,土木工程建筑业,E48,1998/6/23,1998.0,2021,0.0026,0.1734,0.3023273367449218,0.627965291475332,0.0028573829733591,0.0051552644347404,0.0057819984872678,0.0104318292091218,17.3815608366267,B,71.11,0.0009140795862716,0.0018015403774771,-0.038205033,0.15000000000000002,0.841517857142857,0.95,0.6381481904087993,0.1592156297828107,0.2762099565677691,0.95,0.3712943632567847,0.8510702096027718,0.49425869515273285
600170,上海建工,土木工程建筑业,E48,1998/6/23,1998.0,2022,0.0024,0.1761,-0.442144611,0.593960577765666,0.0036257101697933,0.0065279477764177,0.005988896262605,0.0107827708806901,17.4177520719703,BB,76.69,0.0012623204901557,0.0024482894265601,-0.103204258,0.05,0.95,0.22439921358895737,0.6102345854954364,0.402777948796317,0.3536307029543405,0.95,0.8232935153583614,0.95,0.487769563607242
600170,上海建工,土木工程建筑业,E48,1998/6/23,1998.0,2023,0.0023,0.1788,-0.561474973,0.57891327940032,0.0051307721186334,0.0090875507942371,0.0060276143995328,0.0106760251200591,17.4585493485064,BB,75.92,0.0013206733508909,0.0026000803523374,0.482205140701961,0.05,0.95,0.1272476463469846,0.597882640845352,0.7324056446130084,0.3681189547239031,0.95,0.7641638225255971,0.95,0.9178572696129497
600193,*ST 创兴,建筑装饰和其他建筑业,E50,1999/5/27 0:00,1999.0,2014,0.0067,0.1389,-0.217039679,0.600691111853383,0.0007111026832274,0.0012390550140426,0.0083436048165355,0.0145382454981001,10.6047464094616,B,70.95210774790584,0.0003147829630329,0.0005833732619685,-0.21273111,0.95,0.05,0.4076660416716352,0.6157595098040051,0.05,0.95,0.05,0.3564610619118221,0.2758565803048767,0.4768350616898497
600193,*ST 创兴,建筑装饰和其他建筑业,E50,1999/5/27 0:00,1999.0,2015,0.0061,0.1425,0.5744044313040532,0.600691111853383,0.0009548818333731,0.001694197373994,0.0061589878252566,0.0109275730622618,10.6047464094616,B,70.95210774790584,0.0004776317648488,0.0007928152140332,-0.21273111,0.95,0.05,0.95,0.6157595098040051,0.05,0.4172786359158386,0.05,0.3564610619118221,0.49061151673665554,0.4768350616898497
600193,*ST 创兴,建筑装饰和其他建筑业,E50,1999/5/27 0:00,1999.0,2016,0.0056,0.146,-0.413298429,0.600691111853383,0.000589043785588,0.001075365176091,0.006675829569998,0.0121874719956985,10.3130836605029,B,70.95210774790584,0.0005453999508672,0.000900528334692,-0.21273111,0.95,0.05,0.2478840312269629,0.6157595098040051,0.05,0.5897519828995111,0.05,0.3564610619118221,0.549593768562514,0.4768350616898497
600193,*ST 创兴,建筑装饰和其他建筑业,E50,1999/5/27 0:00,1999.0,2017,0.0052,0.1494,-0.378681406,0.600691111853383,0.000664262668438,0.0012204690088048,0.0065951793509204,0.0121175137302763,10.2368206230915,B,70.95210774790584,0.0006064695597549,0.0010010745010997,-0.21273111,0.95,0.05,0.27606711876089185,0.6157595098040051,0.05,0.5652792363094218,0.05,0.3564610619118221,0.5995315643482493,0.4768350616898497
600193,*ST 创兴,建筑装饰和其他建筑业,E50,1999/5/27 0:00,1999.0,2018,0.0048,0.1527,-0.115610015,0.600691111853383,0.0022994777457323,0.0042073736005134,0.0090420141866084,0.0165442487342224,10.4179538427064,B,70.95210774790584,0.0006595345679471,0.0010930563700659,-0.21273111,0.95,0.0642857142857147,0.4902439426959085,0.6157595098040051,0.05,0.95,0.05,0.3564610619118221,0.6429238439245507,0.4768350616898497
600193,*ST 创兴,建筑装饰和其他建筑业,E50,1999/5/27 0:00,1999.0,2019,0.0045,0.1559,-0.003776331,0.600691111853383,0.0023755755638326,0.0042829949238578,0.0076839604657301,0.0138536379018613,11.6029763732192,B,70.95210774790584,0.000681380267945,0.0011516360180506,-0.21273111,0.8600000000000001,0.17857142857142927,0.6240676609046343,0.6157595098040051,0.05,0.8956622733247976,0.05,0.3564610619118221,0.6607874937032427,0.4768350616898497
600193,*ST 创兴,建筑装饰和其他建筑业,E50,1999/5/27 0:00,1999.0,2020,0.0042,0.159,0.0186750879723287,0.600691111853383,0.0018901890189018,0.0034889516530985,0.0079207920792079,0.0146203688320319,11.776488697081,B,70.95210774790584,0.0007346822734741,0.0012438714556534,-0.21273111,0.77,0.2892857142857147,0.6519643419086156,0.6157595098040051,0.05,0.95,0.05,0.3564610619118221,0.704373570568039,0.4768350616898497
600193,*ST 创兴,建筑装饰和其他建筑业,E50,1999/5/27 0:00,1999.0,2021,0.004,0.162,0.0504696672001477,0.600691111853383,0.0017852961835635,0.003260637160573,0.0062924373682978,0.0114924096643147,11.7582915111028,B,70.95210774790584,0.0007939461297835,0.0013424856078639,-0.21273111,0.7100000000000001,0.39642857142857196,0.6914702295083017,0.6157595098040051,0.05,0.4672151961826561,0.05,0.3564610619118221,0.7528347676799474,0.4768350616898497
600193,*ST 创兴,建筑装饰和其他建筑业,E50,1999/5/27 0:00,1999.0,2022,0.0038,0.1649,-6.13e-05,0.600691111853383,0.0016275845439749,0.0029811195760185,0.0063596359033094,0.0116484487137021,11.1937679066672,B,70.95210774790584,0.0008701998401011,0.0014592775766516,-0.21273111,0.65,0.501,0.6286837181282171,0.6157595098040051,0.05,0.492360757695839,0.05,0.3564610619118221,0.8151888957495621,0.4768350616898497
600193,*ST 创兴,建筑装饰和其他建筑业,E50,1999/5/27 0:00,1999.0,2023,0.0036,0.1678,-0.069391098,0.600691111853383,0.0023121709335041,0.0042372881355932,0.0053207788951723,0.0097508678782928,11.1861797336779,B,70.95210774790584,0.000929133773537,0.0015575387371604,-0.21273111,0.59,0.6165178571428576,0.5425389955492033,0.6157595098040051,0.05,0.1036224794431497,0.05,0.3564610619118221,0.863380308571347,0.4768350616898497
600209,退市罗顿,建筑装饰和其他建筑业,E50,2006/8/16,2008.3615635179156,2014,0.0067,0.1389,-0.217039679,0.373929244735996,0.0015308075009567,0.0026428807400066,0.006601607347876,0.0113974231912785,11.4884123450146,B,70.95210774790584,0.0003147829630329,0.0005833732619685,0.303612804736398,0.95,0.05,0.4076660416716352,0.39693512478042614,0.05,0.567229767161978,0.05,0.3564610619118221,0.2758565803048767,0.7566435309306783
600209,退市罗顿,建筑装饰和其他建筑业,E50,2006/8/16,2008.3615635179156,2015,0.0061,0.1425,0.286895702116171,0.373929244735996,0.0038711947914833,0.0067458796473744,0.0068185817349991,0.0118819471061709,11.4884123450146,B,70.95210774790584,0.0004501512061025,0.000763413162898,-0.126494582,0.95,0.05,0.95,0.39693512478042614,0.4805974038650147,0.6330691319316442,0.05,0.3564610619118221,0.4543718540503857,0.48544439778914017
600209,退市罗顿,建筑装饰和其他建筑业,E50,2006/8/16,2008.3615635179156,2016,0.0056,0.146,-0.155400672,0.373929244735996,0.0058441820160412,0.0103460577952194,0.0069727137156906,0.0123439172315376,11.4179400004872,B,70.95210774790584,0.0005110407339555,0.0008637666566662,-0.027781113,0.95,0.05,0.4578487951044031,0.39693512478042614,0.8707605279283787,0.679839406681453,0.05,0.3564610619118221,0.5214975749116023,0.49529935660830676
600209,退市罗顿,建筑装饰和其他建筑业,E50,2006/8/16,2008.3615635179156,2017,0.0052,0.1494,-0.267216944,0.373929244735996,0.0054713804713804,0.0098302055406613,0.0068105295378022,0.0122361999037602,11.348341908679,B,70.95210774790584,0.0005719030739853,0.0009640910615874,1.84730649174098,0.95,0.05,0.36681474571507233,0.39693512478042614,0.7984613989160835,0.6306257488417166,0.05,0.3564610619118221,0.5712658829588851,0.95
600209,退市罗顿,建筑装饰和其他建筑业,E50,2006/8/16,2008.3615635179156,2018,0.0048,0.1527,-0.363403432,0.373929244735996,0.0053839031583279,0.0096496619545175,0.006687013476904,0.0119852489244007,11.3374866535132,B,70.95210774790584,0.0006309386083092,0.0010624609271094,1.49777274817722,0.95,0.0642857142857147,0.2885055216409745,0.39693512478042614,0.7814965187201441,0.5931456614626698,0.05,0.3564610619118221,0.6195403767842823,0.95
600209,退市罗顿,建筑装饰和其他建筑业,E50,2006/8/16,2008.3615635179156,2019,0.0045,0.1559,-0.082304118,0.373929244735996,0.0061869622659749,0.010926473935807,0.0072181226436374,0.0127475529251081,11.1037691095634,B,70.95210774790584,0.0006969047936549,0.0011682460478169,-0.011913434,0.8600000000000001,0.17857142857142927,0.5264941121419667,0.39693512478042614,0.9372374883051717,0.7543070345847185,0.05,0.3564610619118221,0.6734821974796661,0.4968834902091707
600209,退市罗顿,建筑装饰和其他建筑业,E50,2006/8/16,2008.3615635179156,2020,0.0042,0.159,0.0420720501002966,0.373929244735996,0.0040807073226025,0.0071745304170195,0.0044207662661528,0.0077724079517712,10.7651389060382,B,70.95210774790584,0.0007661335903435,0.0012775219077931,-0.88473189,0.77,0.2892857142857147,0.6810358936778201,0.39693512478042614,0.5287617186507828,0.05,0.05,0.3564610619118221,0.7300919183292751,0.40974654701767504
600209,退市罗顿,建筑装饰和其他建筑业,E50,2006/8/16,2008.3615635179156,2021,0.004,0.162,0.0318686986952487,0.373929244735996,0.0026092449669037,0.0046632633025721,0.004476915048477,0.0080011780875711,10.9174822966555,B,70.95210774790584,0.0008200939149164,0.0013704616953462,-4.488179684,0.7100000000000001,0.39642857142857196,0.668357869198879,0.39693512478042614,0.08055504277228515,0.05,0.05,0.3564610619118221,0.7742163153596974,0.05
600209,退市罗顿,建筑装饰和其他建筑业,E50,2006/8/16,2008.3615635179156,2022,0.0038,0.1649,-0.183263113,0.373929244735996,0.0026092449669037,0.0046632633025721,0.004476915048477,0.0080011780875711,10.9174822966555,B,70.95210774790584,0.0007843665928184,0.0013674427071715,-4.488179684,0.65,0.501,0.4351648799216351,0.39693512478042614,0.08055504277228515,0.05,0.05,0.3564610619118221,0.7450013957393352,0.05
600209,退市罗顿,建筑装饰和其他建筑业,E50,2006/8/16,2008.3615635179156,2023,0.0036,0.1678,-0.183263113,0.373929244735996,0.0026092449669037,0.0046632633025721,0.004476915048477,0.0080011780875711,10.9174822966555,B,70.95210774790584,0.0008430645465416,0.0014654513878219,-4.488179684,0.59,0.6165178571428576,0.4351648799216351,0.39693512478042614,0.08055504277228515,0.05,0.05,0.3564610619118221,0.7929998434035397,0.05
600248,陕建股份,土木工程建筑业,E48,2000/6/22,2000.0,2014,0.0041,0.1523,-0.217160533,0.330378432066097,0.001731732108572,0.0029846872566831,0.0056845988781387,0.0097975603425901,13.1278800642803,CC,61.37,0.0003147829630329,0.0005833732619685,-0.662988162,0.7400000000000002,0.05,0.40756764965043724,0.34458561317638164,0.05,0.2397632116752954,0.3586476870084072,0.05,0.2758565803048767,0.4318841066636485
600248,陕建股份,土木工程建筑业,E48,2000/6/22,2000.0,2015,0.0038,0.1556,0.4399848201912871,0.330378432066097,0.0029348604151753,0.0051892165548664,0.0070866141732283,0.012530059486141,13.1278800642803,CCC,66.97,0.0003991664536533,0.0007088634605989,-0.020055998,0.65,0.16785714285714276,0.95,0.34458561317638164,0.18377624079276317,0.7144017062721504,0.3586476870084072,0.05,0.38713631317366504,0.49607058561048395
600248,陕建股份,土木工程建筑业,E48,2000/6/22,2000.0,2016,0.0035,0.1588,-1.028281476,0.330378432066097,0.0031021897810219,0.0056239248378986,0.0065693430656934,0.0119094878920206,13.2045164655623,CC,64.05,0.0004554811412091,0.0008043222326258,-1.759272208,0.56,0.28214285714285736,0.05,0.34458561317638164,0.23682021551317067,0.5574393957185207,0.379811910957839,0.05,0.4614006431003499,0.3224377034839647
600248,陕建股份,土木工程建筑业,E48,2000/6/22,2000.0,2017,0.0033,0.1619,-0.529466899,0.330378432066097,0.0030505107832009,0.0055448098001289,0.0069877979568672,0.0127014829142489,13.2258798414789,CC,63.33,0.000513514729041,0.0009016200936714,-0.002904921,0.501,0.39285714285714274,0.15330668531560054,0.34458561317638164,0.22043779847523026,0.6844166144812672,0.3857117087647725,0.05,0.523520608358268,0.4977828459458932
